ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
2549,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-77.45,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
5648,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-98.55,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
5689,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
5702,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-96.31857142857142,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
1259,-109.088333333333,-107.2,-107.01,-108.43,-105.327142857143,-101.652857142857,-103.19,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
6092,-103.705,-110.425,-107.381666666667,-110.33,-99.73,-93.02,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
1024,-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
4619,-101.196666666667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
752,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571429,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
4721,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
5020,-102.61,-115.0,-104.3,-115.0,-104.295,-96.98,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
1951,-98.748,-99.67,-98.61,-98.36,-89.8825,-90.81857142857142,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
4633,-101.196666666667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-92.865,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
351,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.55285714285708,-89.9216666666667,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
1511,-109.088333333333,-107.2,-107.148571428571,-108.87,-105.567142857143,-104.704285714286,-104.23,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
4502,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.045,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
701,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571428,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
6177,-103.705,-110.425,-107.381666666667,-110.33,-97.085,-98.47,-100.303333333333,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
561,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
2318,-98.748,-98.16,-99.592,-102.28,-91.935,-92.51428571428568,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
3098,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-94.692,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
3315,-100.83,-115.0,-98.56,-115.0,-98.35,-97.5942857142857,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
3150,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-93.51,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
3487,-107.65,-115.0,-98.56,-115.0,-100.89,-97.84571428571432,-99.255,-99.588,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
4984,-103.976666666667,-115.0,-104.04,-115.0,-99.675,-100.37,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
4354,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
1047,-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-100.148571428571,-103.475,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
2939,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-84.2433333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
1808,-98.748,-99.67,-98.61,-97.55,-92.6675,-86.43428571428568,-100.03,-97.45,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
3166,-103.04,-115.0,-98.56,-115.0,-91.7266666666667,-95.6157142857143,-99.255,-93.434,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
414,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.5542857142857,-91.1716666666667,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
1340,-109.088333333333,-107.2,-107.01,-108.43,-105.228571428571,-103.524285714286,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
5533,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.285,-94.54428571428568,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
5825,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
4292,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
1469,-109.088333333333,-107.2,-107.148571428571,-107.58,-105.087142857143,-104.704285714286,-104.425,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
1710,-98.748,-99.67,-98.61,-95.98,-82.4725,-82.65625,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
2271,-98.748,-98.16,-99.592,-103.1,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
1583,-109.088333333333,-107.2,-107.148571428571,-109.28,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
1412,-109.088333333333,-107.2,-107.148571428571,-108.9875,-105.637142857143,-104.435714285714,-104.68,-103.915,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
1722,-98.748,-99.67,-98.61,-95.98,-84.315,-84.56,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
5657,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.6,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
1507,-109.088333333333,-107.2,-107.148571428571,-108.675,-105.567142857143,-104.704285714286,-105.12,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
2622,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-87.2633333333333,-88.51,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
4922,-97.8633333333333,-115.0,-98.8,-115.0,-99.675,-100.75,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
1321,-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.524285714286,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
842,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
1146,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-103.065,-101.825,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
3884,-106.07,-115.0,-106.67,-104.161666666667,-97.5314285714286,-93.39,-96.1342857142857,-99.36,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
3761,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
463,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-92.0342857142857,-92.4742857142857,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
1754,-98.748,-99.67,-98.61,-95.98,-85.6925,-81.65,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
4271,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
4104,-106.07,-115.0,-106.67,-104.161666666667,-98.5742857142857,-95.5,-99.9657142857143,-96.7116666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
4379,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
5883,-103.705,-110.425,-107.381666666667,-110.33,-93.58,-88.95,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
378,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.55285714285708,-94.04,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
3106,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-93.186,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
1335,-109.088333333333,-107.2,-107.01,-108.43,-105.228571428571,-103.524285714286,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
1223,-109.088333333333,-109.34,-107.01,-108.43,-105.245714285714,-101.652857142857,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
5333,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.0,-86.7842857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
2716,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
2952,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-84.2433333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
1350,-109.088333333333,-107.2,-107.01,-108.43,-105.228571428571,-103.741428571429,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
1811,-98.748,-99.67,-98.61,-97.55,-92.6675,-86.16375,-100.03,-97.45,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
3620,-107.65,-115.0,-98.56,-115.0,-98.45666666666668,-97.84571428571432,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
1351,-109.088333333333,-107.2,-107.01,-108.43,-105.228571428571,-103.741428571429,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
4667,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-94.6175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
1894,-98.748,-99.67,-98.61,-99.37,-89.1475,-89.1928571428572,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
6187,-103.705,-110.425,-107.381666666667,-110.33,-97.085,-98.47,-100.303333333333,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
4561,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-96.18,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
5444,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,-93.41,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
6074,-103.705,-110.425,-107.381666666667,-110.33,-97.09,-94.52,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
1212,-109.088333333333,-107.2,-107.01,-108.43,-104.845714285714,-101.435714285714,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
1189,-109.088333333333,-107.2,-107.01,-108.43,-103.691428571429,-100.335714285714,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
3454,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.358,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
898,-109.088333333333,-107.2,-107.01,-108.43,-95.29,-98.14857142857142,-99.84,-94.665,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
3879,-106.07,-115.0,-106.67,-104.161666666667,-97.5314285714286,-93.39,-96.1342857142857,-95.6233333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
3411,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.67,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
5667,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
5790,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
2332,-98.748,-98.16,-99.592,-99.31,-91.935,-92.51428571428568,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
3461,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.346,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
2262,-98.748,-97.35,-99.592,-96.86,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
6311,-103.705,-110.425,-107.381666666667,-110.33,-98.065,-105.56,-99.48,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
5376,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.165,-89.13285714285709,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
2595,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-80.45,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
4852,-103.436666666667,-115.0,-99.75,-115.0,-102.805,-99.5,-100.31,-99.87,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
1030,-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-100.04,-103.475,-99.12,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
6608,-103.705,-110.425,-107.381666666667,-110.33,-108.345,-106.59,-107.153333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
5719,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-96.31857142857142,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
6170,-103.705,-110.425,-107.381666666667,-110.33,-100.17,-98.47,-99.86,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
1755,-98.748,-99.67,-98.61,-95.98,-85.6925,-88.4,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
231,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.7616666666667,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
3616,-107.65,-115.0,-98.56,-115.0,-98.45666666666668,-97.84571428571432,-99.255,-101.098,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
3936,-106.07,-115.0,-106.67,-104.161666666667,-97.3885714285714,-93.39,-97.8142857142857,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
2514,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
2917,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-90.9133333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
2992,-115.0,-115.0,-115.0,-115.0,-92.08,-94.59,-83.0766666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
2317,-98.748,-98.16,-99.592,-102.28,-91.935,-92.51428571428568,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
5337,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.875,-86.7842857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
6510,-103.705,-110.425,-107.381666666667,-110.33,-107.18,-106.59,-103.103333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
1515,-109.088333333333,-107.2,-107.148571428571,-108.87,-105.567142857143,-104.704285714286,-104.23,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
216,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.855,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
2263,-98.748,-97.35,-99.592,-96.86,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
3728,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.0983333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
5595,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-96.91,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
893,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
3916,-106.07,-115.0,-106.67,-104.161666666667,-97.3885714285714,-93.39,-97.8142857142857,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
3003,-115.0,-115.0,-115.0,-115.0,-92.52,-94.59,-83.0766666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
1850,-98.748,-99.67,-98.61,-100.51,-88.57,-87.35125,-100.03,-99.055,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
4328,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
324,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.9828571428571,-95.85,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
1215,-109.088333333333,-107.2,-107.01,-108.43,-104.845714285714,-101.652857142857,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
2899,-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-90.98,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
2933,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-85.2025,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
6408,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-105.56,-102.726666666667,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
5861,-103.705,-110.425,-107.381666666667,-110.33,-93.58,-95.52,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
5740,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-95.82,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
1129,-109.088333333333,-107.2,-107.01,-108.43,-100.69,-100.092857142857,-103.065,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
4453,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-91.41,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
2918,-115.0,-115.0,-115.0,-115.0,-100.04,-93.27,-90.9133333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
5298,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
5840,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
208,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-85.855,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
3254,-100.83,-115.0,-98.56,-115.0,-94.7966666666667,-96.28714285714292,-99.255,-96.35,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
2795,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-83.0166666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
4210,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.37,-99.43285714285707,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
798,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571429,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
734,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571429,-92.53,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
4745,-101.28,-115.0,-98.49,-115.0,-95.475,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,1
4332,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
6595,-103.705,-110.425,-107.381666666667,-110.33,-108.345,-106.59,-107.153333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
1174,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
5440,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-98.68,-93.13625,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
1831,-98.748,-99.67,-98.61,-97.05,-90.5725,-86.68428571428568,-100.03,-96.665,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
198,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-86.49,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
5294,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-86.655,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
1097,-109.088333333333,-107.2,-107.01,-108.43,-100.124285714286,-100.032857142857,-103.065,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
548,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
6432,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-106.59,-102.726666666667,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
4241,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
3540,-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-100.394,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
2314,-98.748,-98.16,-99.592,-102.28,-91.935,-92.51428571428568,-100.03,-100.81,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
6200,-103.705,-110.425,-107.381666666667,-110.33,-97.085,-98.47,-100.303333333333,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
6412,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-105.56,-102.726666666667,-101.46,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
5527,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.285,-94.54428571428568,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
2815,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-82.2433333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
616,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-94.12142857142858,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
1118,-109.088333333333,-107.2,-107.01,-108.43,-101.492857142857,-100.674285714286,-103.065,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
3260,-100.83,-115.0,-98.56,-115.0,-94.7966666666667,-96.28714285714292,-99.255,-96.35,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
937,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-99.91285714285708,-99.84,-97.295,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
6152,-103.705,-110.425,-107.381666666667,-110.33,-100.17,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
2572,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-77.58,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
622,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-94.12142857142858,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
787,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.6871428571429,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
3332,-100.83,-115.0,-98.56,-115.0,-98.35,-97.5942857142857,-99.255,-95.464,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
1092,-109.088333333333,-107.2,-107.01,-108.43,-100.124285714286,-100.032857142857,-103.065,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
5680,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
3280,-100.83,-115.0,-98.56,-115.0,-94.7966666666667,-97.64857142857142,-99.255,-95.902,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,1
2201,-98.748,-97.35,-99.592,-99.31,-91.935,-92.51428571428568,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,1
1160,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-103.065,-101.825,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
5196,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
6496,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-106.59,-103.103333333333,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
5814,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-97.965,-97.1142857142857,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
5703,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-96.31857142857142,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,1
478,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-92.0342857142857,-91.535,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,1
1352,-109.088333333333,-107.2,-107.01,-108.43,-105.228571428571,-103.741428571429,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,1
3870,-106.07,-115.0,-106.67,-104.161666666667,-97.5314285714286,-93.39,-96.1257142857143,-96.4366666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,1
2647,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-90.7,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,1
6418,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-105.56,-102.726666666667,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
6129,-103.705,-110.425,-107.381666666667,-110.33,-100.74,-98.47,-100.22,-98.065,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,1
